cycle,capacity,avg_voltage,min_voltage,avg_current,avg_temp,duration,SOH,RUL,cell,source_folder,source_file,source_path
35,1.7850235136604733,3.680982701747776,2.568337342317612,-0.9972732896654728,30.329541918405045,6442.203,0.9891054334504626,43,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
37,1.7803865429693038,3.682103130821128,2.571655326217227,-0.9970037592871084,30.67805955282036,6427.079,0.9865360258934828,41,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
39,1.7789060856417256,3.68119828344271,2.5464403411304843,-0.9977226887954374,30.61748146501738,6417.156,0.9857156846624048,39,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
41,1.7738387518973049,3.6808780113914015,2.5488905698718844,-0.9976984888319612,30.47693232752601,6398.907,0.9829078071743176,37,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
43,1.769682881523146,3.681645387705789,2.592227961453642,-0.997566184368524,30.59851621920085,6384.75,0.9806049837457528,35,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
47,1.7408787283206992,3.675132179925496,2.598546956085325,-0.9970360820430222,31.100240402928502,6284.063,0.9646442167191854,31,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
51,1.7648189744011906,3.6846266213857497,2.6924907199800523,-0.9969371531723804,30.938169249041685,6370.937000000005,0.9779098276734056,27,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
53,1.7617857390844025,3.683254482654808,2.6173421756941537,-0.9969974742534108,30.779624907003203,6359.812,0.976229071364142,25,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
55,1.75770610357021,3.6830019424524423,2.6240203066915697,-0.9968197698794886,30.70960684046627,6346.156,0.9739684906924004,23,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
57,1.7519375960601256,3.682514927726664,2.63525875804135,-0.9963445930927352,30.47705959403915,6328.172,0.9707720834308378,21,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
59,1.7521244035832175,3.680272620357085,2.540126038881981,-0.9967865142227076,30.54925924889458,6326.062,0.9708755959810568,19,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
66,1.759771413398964,3.67908706723787,2.578459071114453,-0.9969143005288548,29.858081061792472,6352.843,0.9751129065265596,12,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
68,1.7483011320324189,3.680942088612725,2.6156681128542663,-0.9972513551873874,29.92749751367273,6309.172000000006,0.9687570700145852,10,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
70,1.7411482627836237,3.681439648314102,2.6736673087239398,-0.9970973800951104,29.887309173795,6284.297,0.9647935693746214,8,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
72,1.7363833316311177,3.680615489022298,2.6531966228276134,-0.9972667201815384,29.974612767860144,6265.969,0.9621532572124044,6,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
74,1.736559066269527,3.677660046784129,2.5306280538039845,-0.997266880260863,29.928807475767645,6266.641,0.9622506341289356,4,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
78,1.7172335652295243,3.67453404625628,2.651385292787423,-0.9969394063653588,30.029795182593663,6198.75,0.9515421152010136,0,2. BatteryAgingARC_25_26_27_28_P1_B0028,2. BatteryAgingARC_25_26_27_28_P1,B0028.mat,../data/nasa/2. BatteryAgingARC_25_26_27_28_P1/B0028.mat
4,1.847011162956716,3.400080836543819,1.9182683747066007,-1.0680263652396946,33.13281956573637,6515.422000000006,1.0,74,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
6,1.8485654344528384,3.4067357604110757,1.8939610306669548,-1.0683949803553137,32.848310333012144,6516.219,1.0008415062817673,72,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
8,1.847111177186175,3.407792325190085,1.82462740970999,-1.071886802134967,33.07297579198606,6489.5,1.0000541492284751,70,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
10,1.8489837601535537,3.425685226676254,1.9612044915457985,-1.069881568315977,33.12836651135456,6471.25,1.0010679941932132,68,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
12,1.837012071856044,3.4102415310941074,1.7869386268841287,-1.0696478002906964,33.20066590827124,6466.672,0.994586339649044,66,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
16,1.817549211247137,3.395651158058303,1.9399607811955053,-1.0609975004031984,32.8030291471027,6410.672,0.9840488502178752,62,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
20,1.839863822522073,3.3987545550856617,1.7632585904014149,-1.0700556397664167,32.70663040910488,6474.156,0.9961303209325484,58,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
23,1.8430595619731431,3.4107861698937034,1.7411634552856723,-1.067318929808056,32.88774741633189,6460.75,0.9978605429881392,55,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
25,1.8401871729536057,3.4362212866947472,1.990361763373611,-1.0619524466901569,32.85054388832057,6448.907,0.9963053877854282,53,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
27,1.8281265632888255,3.429899192703782,1.8524105657072527,-1.0617949104462787,33.21344988692114,6447.125,0.9897755898574756,51,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
31,1.8253563336445804,3.4061977189259807,1.7970500760271888,-1.061639295459564,32.54793058844526,6431.219,0.988275745297895,47,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
35,1.8214180552626156,3.431364532702854,1.9099130781506344,-1.0590758191027096,32.95568065114475,6442.203,0.9861435013456384,43,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
37,1.830315627968932,3.437199999112006,1.934448897147264,-1.0596169539874956,33.31259035127085,6427.079,0.9909607828460236,41,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
39,1.8175491643824844,3.4349851634526334,1.8425883947903756,-1.0597552847363263,33.27639301328207,6417.156,0.9840488248446378,39,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
41,1.810901200296979,3.4358715577304486,1.828585254411004,-1.059854592361014,33.13052620279671,6398.907,0.9804495157452476,37,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
43,1.8083032603084237,3.437200278486185,1.8355395996102943,-1.0604451363745762,33.262538649813465,6384.75,0.979042951431691,35,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
47,1.7928016149381063,3.3887362465772446,1.949278391612896,-1.061164896269225,33.455906862521594,6284.063,0.970650124316612,31,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
51,1.812563150045885,3.3997812429989795,1.7363301713780446,-1.0644657893096274,33.359161719231366,6370.937000000005,0.9813493206745506,27,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
53,1.807772607491239,3.4092528162288933,1.7105280581137303,-1.0636693462251967,33.19907517017467,6359.812,0.9787556479070416,25,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
55,1.8048055175003967,3.413290161572333,1.6755342791432477,-1.063944284256531,33.10915637159371,6346.156,0.9771492201548172,23,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
57,1.800538555899242,3.418321145613461,1.6704419000715314,-1.0644931821377202,32.8730319628199,6328.172,0.9748390220971485,21,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
59,1.7942356098033032,3.4228002445936747,1.7016507714607274,-1.0611486398597036,32.8903015920882,6326.062,0.9714265109968642,19,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
66,1.807409052434889,3.4103062616510487,1.8891035060983297,-1.057828326267502,32.07013291213046,6352.843,0.9785588136573946,12,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
68,1.7902504816962077,3.4104689136383888,1.756482386846181,-1.0619681305424282,32.18349666127279,6309.172000000006,0.9692689018892308,10,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
70,1.7961223845359495,3.420845251582564,1.8323981556137667,-1.0623591353414312,32.133961271398654,6284.297,0.9724480395996616,8,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
72,1.7912236690350776,3.426965494192803,1.89712686584404,-1.0638074812423732,32.19734869129393,6265.969,0.969795800350046,6,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
74,1.7854822365303245,3.4343195510923628,1.9934958310371556,-1.0603658561835867,32.128660226085096,6266.641,0.966687301267906,4,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
78,1.7677890780323615,3.379891621690332,1.9679550948765452,-1.0606190479243294,32.16680073898097,6198.75,0.957107955537456,0,3. BatteryAgingARC_25-44_B0025,3. BatteryAgingARC_25-44,B0025.mat,../data/nasa/3. BatteryAgingARC_25-44/B0025.mat
4,1.8132504303869896,3.404890220315493,1.98069037313681,-1.0495360191773455,32.764485625071856,6515.422000000006,1.0,12,3. BatteryAgingARC_25-44_B0026,3. BatteryAgingARC_25-44,B0026.mat,../data/nasa/3. BatteryAgingARC_25-44/B0026.mat
6,1.8149760087078304,3.418631404129339,1.9296821070764223,-1.050189726248142,32.560591865941106,6516.219,1.0009516491996486,10,3. BatteryAgingARC_25-44_B0026,3. BatteryAgingARC_25-44,B0026.mat,../data/nasa/3. BatteryAgingARC_25-44/B0026.mat
8,1.8135354175561995,3.445302257969772,2.169258771295841,-1.0474152615120338,32.70948277164228,6489.5,1.0001571692273905,8,3. BatteryAgingARC_25-44_B0026,3. BatteryAgingARC_25-44,B0026.mat,../data/nasa/3. BatteryAgingARC_25-44/B0026.mat
10,1.815149273310334,3.4281919482774947,1.898741105703338,-1.0511342688931855,32.89402601565415,6471.25,1.001047203900533,6,3. BatteryAgingARC_25-44_B0026,3. BatteryAgingARC_25-44,B0026.mat,../data/nasa/3. BatteryAgingARC_25-44/B0026.mat
12,1.81429130140682,3.433945869545595,1.9095478812878095,-1.051239794627214,32.88851048708752,6466.672,1.0005740359976685,4,3. BatteryAgingARC_25-44_B0026,3. BatteryAgingARC_25-44,B0026.mat,../data/nasa/3. BatteryAgingARC_25-44/B0026.mat
16,1.3863373424430123,3.2986715430208906,2.044256084427152,-0.8176606997984731,31.60887613480477,6410.672,0.7645592242584693,0,3. BatteryAgingARC_25-44_B0026,3. BatteryAgingARC_25-44,B0026.mat,../data/nasa/3. BatteryAgingARC_25-44/B0026.mat
4,1.8233077742149364,3.415635388206693,2.4407952016086623,-1.048298128077691,33.531461449042084,6515.422000000006,1.0,74,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
6,1.814238465116796,3.405140913759623,2.4193060956450503,-1.049212058679183,33.768115475386416,6516.219,0.9950259033464356,72,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
8,1.812859679313087,3.425659661801085,2.4982363525248754,-1.0465273412198817,34.0575363030056,6489.5,0.994269703091488,70,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
10,1.814424244673997,3.42016992082392,2.47983581845354,-1.0503251867609642,34.34311925332076,6471.25,0.995127794842665,68,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
12,1.812800333853042,3.4180604683404985,2.4669313816061296,-1.0497801003401392,34.3900563067441,6466.672,0.994237154850931,66,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
16,1.7946038703195293,3.3978401981445576,2.492471012096456,-1.0476986183510903,34.16207101391941,6410.672,0.9842572360512388,62,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
20,1.816519171293833,3.3984422668226397,2.4232193266263646,-1.057277544603645,33.65117316898919,6474.156,0.9962767652191762,58,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
23,1.819833556519024,3.411384397730043,2.4791120561344835,-1.0548269593999815,33.993154419553875,6460.75,0.9980945522500128,55,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
25,1.816980986440728,3.40775629545449,2.428102703648056,-1.0553776405080413,34.121102900157744,6448.907,0.9965300494718,53,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
27,1.8047602710768988,3.4031041806987625,2.4202095510772232,-1.0554671306178591,34.521504581092735,6447.125,0.9898275522101452,51,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
31,1.802177888140868,3.38665218439762,2.3998890148152445,-1.055670294257971,33.91883669839733,6431.219,0.9884112345853586,47,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
35,1.810054375611175,3.4140369130125587,2.483742346997907,-1.0529574586448565,34.203791109857484,6442.203,0.9927311237350108,43,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
37,1.8191618703574552,3.3945090590148355,2.382935984422233,-1.0601013419063348,34.48622307207774,6427.079,0.9977261634507832,41,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
39,1.806344581230731,3.4204049256076163,2.4903839742860163,-1.0537206430621189,34.40141739485763,6417.156,0.9906964730671928,39,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
41,1.8120006378747944,3.401908039296132,2.39789040439265,-1.060902364203764,34.3150259504104,6398.907,0.9937985585867364,37,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
43,1.809238569578753,3.407597938928066,2.41937557251393,-1.0613281994084631,34.4505269924158,6384.75,0.9922836918510692,35,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
47,1.7820717716005336,3.377409184208028,2.444119634453687,-1.061988907424718,34.741504044616725,6284.063,0.977383959418394,31,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
51,1.8145504562341048,3.3771878224396685,2.395925863485738,-1.0662806393885873,34.663008920131865,6370.937000000005,0.9951970160470563,27,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
53,1.809153485164282,3.390746744780089,2.408349641748691,-1.0653782286766842,34.47643463041281,6359.812,0.9922370269842408,25,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
55,1.806555150809371,3.393988266669824,2.399239705167686,-1.0657949875596555,34.45771838499012,6346.156,0.9908119607438306,23,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
57,1.802401655959492,3.395270569622429,2.378335964879865,-1.0664883306260853,34.276431502022604,6328.172,0.9885339608863096,21,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
59,1.7964331683322998,3.4104656511949063,2.437999478526856,-1.0632318841030186,34.35292925698558,6326.062,0.9852605214200834,19,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
66,1.8088036930508289,3.400641404160475,2.484818012933219,-1.0590432103446814,33.64812848797218,6352.843,0.9920451821852444,12,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
68,1.7915527748749651,3.403879368199544,2.456168013420922,-1.0635509942186294,33.75077258934032,6309.172000000006,0.9825838512899208,10,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
70,1.7853375192239571,3.4141854712687336,2.4697995830050976,-1.0638261484808664,33.72038549007088,6284.297,0.9791750709737812,8,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
72,1.793209210325309,3.42305997015048,2.491582666091738,-1.0651012851496238,33.812030459081335,6265.969,0.9834923295368568,6,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
74,1.7873097711102113,3.40239306064299,2.394485973926669,-1.0684596107286113,33.79680193008211,6266.641,0.9802567599316988,4,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
78,1.7700926253324452,3.3633791712406205,2.4249816079125552,-1.0694140697591357,33.92036482801563,6198.75,0.9708139516350144,0,3. BatteryAgingARC_25-44_B0027,3. BatteryAgingARC_25-44,B0027.mat,../data/nasa/3. BatteryAgingARC_25-44/B0027.mat
4,1.8046847720100736,3.676492835528995,2.6151397684307285,-0.9970402880141496,30.261078788805897,6515.422000000006,1.0,74,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
6,1.804783321452588,3.677932362103996,2.578716047628789,-0.9969604106618352,30.02321400619552,6516.219,1.0000546075658436,72,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
8,1.797618668222458,3.681544140844236,2.679890873914289,-0.997070280271134,30.21665562692593,6489.5,0.9960845772640142,70,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
10,1.7929913687761174,3.6819955552100256,2.674600586599544,-0.9973030888189304,30.363564779968748,6471.25,0.9935205286733084,68,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
12,1.7919180081592216,3.682236658062209,2.655983638577288,-0.9974129863341044,30.383708693138956,6466.672,0.992925765181344,66,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
16,1.775026135903797,3.673062191661213,2.5587601304544574,-0.9966248234259864,30.151543075778463,6410.672,0.9835657525534266,62,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
20,1.7920487852223417,3.6821638997402064,2.684075980505414,-0.996308984954718,29.942877366572425,6474.156,0.9929982305033482,58,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
23,1.790475801581265,3.6829104616020185,2.692955180725203,-0.9974947737184628,30.159672019699293,6460.75,0.9921266192028748,55,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
25,1.7868365091987264,3.6830910997567576,2.664091579679959,-0.9972667051793968,30.18503729745987,6448.907,0.9901100385573334,53,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
27,1.7871529619962183,3.682337640011673,2.599501054239839,-0.9977254189629398,30.557366977302667,6447.125,0.9902853892902704,51,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
31,1.7816340617009505,3.677940301903636,2.5987712023407274,-0.9970949960183576,29.87809290999813,6431.219,0.9872272927291068,47,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
35,1.7850235136604733,3.680982701747776,2.568337342317612,-0.9972732896654728,30.329541918405045,6442.203,0.9891054334504626,43,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
37,1.7803865429693038,3.682103130821128,2.571655326217227,-0.9970037592871084,30.67805955282036,6427.079,0.9865360258934828,41,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
39,1.7789060856417256,3.68119828344271,2.5464403411304843,-0.9977226887954374,30.61748146501738,6417.156,0.9857156846624048,39,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
41,1.7738387518973049,3.6808780113914015,2.5488905698718844,-0.9976984888319612,30.47693232752601,6398.907,0.9829078071743176,37,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
43,1.769682881523146,3.681645387705789,2.592227961453642,-0.997566184368524,30.59851621920085,6384.75,0.9806049837457528,35,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
47,1.7408787283206992,3.675132179925496,2.598546956085325,-0.9970360820430222,31.100240402928502,6284.063,0.9646442167191854,31,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
51,1.7648189744011906,3.6846266213857497,2.6924907199800523,-0.9969371531723804,30.938169249041685,6370.937000000005,0.9779098276734056,27,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
53,1.7617857390844025,3.683254482654808,2.6173421756941537,-0.9969974742534108,30.779624907003203,6359.812,0.976229071364142,25,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
55,1.75770610357021,3.6830019424524423,2.6240203066915697,-0.9968197698794886,30.70960684046627,6346.156,0.9739684906924004,23,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
57,1.7519375960601256,3.682514927726664,2.63525875804135,-0.9963445930927352,30.47705959403915,6328.172,0.9707720834308378,21,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
59,1.7521244035832175,3.680272620357085,2.540126038881981,-0.9967865142227076,30.54925924889458,6326.062,0.9708755959810568,19,3. BatteryAgingARC_25-44_B0028,3. BatteryAgingARC_25-44,B0028.mat,../data/nasa/3. BatteryAgingARC_25-44/B0028.mat
